,ID,emb_dim1,emb_dim2,emb_dim3,emb_dim4
167847,167847,-0.00425433,0.020659853,0.019552398,0.03529637
167848,167848,-0.034298062,-0.024485243,0.031767163,0.027859356
167859,167859,0.039932996,0.05715922,-0.04491468,-0.022356719
167874,167874,0.027768089,-0.0057849362,-0.016346687,-0.023247449
167877,167877,0.0196794,-0.05024139,0.019533582,0.0005690368
167879,167879,-0.021677949,-0.04959455,-0.06381259,-0.0059050084
167889,167889,-0.033044983,-0.044984013,0.017998932,0.043418523
167890,167890,-0.01870532,-0.04425764,0.005424846,-0.045405436
167895,167895,-0.012867281,-0.033644192,-0.019582456,0.00032347522
167896,167896,-0.013919495,-0.043521177,-0.0018573627,0.023173515
167900,167900,0.011073653,-0.043493606,0.041632976,0.043780282
167902,167902,-0.033781182,-0.024764732,0.0085458765,-0.020769805
167904,167904,0.017633703,0.014968049,-0.007419288,0.024159018
168189,168189,-0.051442537,-0.053575814,-0.016167736,-0.07132881
168199,168199,0.044434655,0.03892899,-0.0489563,-0.047376286
168202,168202,0.034635413,-0.0077073574,0.048839774,0.009156309
168346,168346,0.03757694,0.025191631,-0.01437968,-0.02466389
168416,168416,-0.032563195,-0.008605232,0.025659384,-0.0073736166
168444,168444,-0.010089971,-0.024406075,-0.049082853,-0.042334773
168452,168452,0.0125381015,0.007931195,-0.04805825,-0.014922202
168550,168550,-0.039599456,0.022779409,0.0059436336,0.049694326
168944,168944,-0.018932272,0.040268186,0.048627447,0.008387577
168989,168989,0.020405183,0.002019988,0.034735866,0.034251284
169052,169052,0.008620801,0.012813288,-0.05118895,-0.009170307
169179,169179,-0.02524082,0.021317245,0.00014493681,-0.016242126
169249,169249,-0.047305714,0.005916995,0.025803464,0.032700468
169511,169511,-0.02876543,-0.009440698,0.051930826,-0.052209973
169533,169533,-0.007356389,0.013673553,-0.047110517,-0.010246029
169841,169841,-0.053774823,-0.004486395,-0.025235467,-0.030643644
169880,169880,-0.04808548,-0.072881825,0.032488704,-0.08072025
170085,170085,0.03815831,-0.010001431,-0.034672584,0.020227773
170093,170093,-0.04703585,-0.0083399415,-0.020491732,-0.031506494
170481,170481,0.0025070822,0.026185066,0.01071998,0.081067026
170805,170805,-0.021904994,-0.023807634,-0.02728113,0.025131714
170838,170838,-0.06068587,0.021485562,0.024972986,-0.024841962
170934,170934,-0.05228186,-0.019884096,-0.024264904,0.048210766
171159,171159,-0.035192452,-0.03906076,-0.025367653,0.016317379
171307,171307,0.0018351328,0.05317768,0.00047650895,0.020287689
171399,171399,0.036148295,0.017222583,0.02668747,-0.020422557
171696,171696,-0.01656753,-0.030885806,0.015372713,0.0042727124
172181,172181,-0.010508072,0.04578862,-0.002700556,-0.029540146
172338,172338,-0.034800794,0.04410262,-0.024925098,0.014051246
173594,173594,0.042298768,0.046842005,-0.024062669,-0.01971364
173859,173859,0.0049887947,-0.017038165,-0.024882914,0.0047409893
173860,173860,-0.04788934,0.034595776,0.03256959,-0.038663328
174488,174488,0.025340693,0.055030845,0.0067196917,-0.027222216
174733,174733,0.041934468,0.01183352,0.011183495,-0.019433567
174835,174835,-0.028500607,0.022084596,-0.017359339,-0.00032194183
175411,175411,0.032102477,0.015036356,-0.017129041,-0.041933455
175416,175416,0.0383618,0.03204048,0.029108416,-0.010454215
175788,175788,-0.013524614,0.038192067,0.01849686,0.025587115
176105,176105,0.016752766,-0.004272245,-0.018342508,-0.003894196
176130,176130,-0.00784073,0.017287541,-0.041393958,-0.008189976
176139,176139,0.01845,0.02992381,-0.00026631268,0.02330104
176140,176140,0.01768897,0.006484235,-0.014669021,0.015789231
176180,176180,0.08761719,0.048970323,-0.032503374,0.055769764
176182,176182,-0.046931546,-0.011007022,-0.076228954,-0.054198798
176463,176463,-0.003077938,0.0050654877,0.030196697,0.07215224
176514,176514,0.025140513,0.011308416,-0.041334823,0.03002383
177188,177188,0.0184163,-0.039079383,0.006039699,0.06104055
177231,177231,0.022681747,-0.030207885,-0.012869298,-0.015407361
177441,177441,0.048032667,0.031816427,0.009515535,0.04404242
177843,177843,-0.020469632,-0.046108183,0.004310733,-0.0055246996
177848,177848,-0.0021524914,0.015601043,0.038847152,0.040575888
177864,177864,0.037740696,-0.012221776,0.040268566,0.041459266
178056,178056,0.009732567,-0.042090595,0.028755855,0.0035867095
178078,178078,0.011274393,-0.06868871,-0.052721765,-0.05313455
178217,178217,0.042548943,-0.03529813,0.0072508566,-0.025175883
178219,178219,-0.042023145,-0.03966429,-0.011118032,-0.02023499
179658,179658,0.042049237,-0.0055846153,-0.036967576,0.05204518
179757,179757,-0.0005152029,0.012473414,0.0013968198,0.021098517
180337,180337,0.032672074,-0.030122697,-0.03359437,0.029390823
180805,180805,0.014134306,-0.042478625,-0.048648324,0.01582763
181136,181136,0.04202357,-0.018306237,-0.09039027,-0.011404437
181382,181382,-0.031890765,-0.010920562,-0.008208014,-0.049297463
181410,181410,-0.016824491,0.026380118,0.0078020296,0.0049376725
181768,181768,0.003535036,-0.058017932,0.028262263,-0.019466344
181778,181778,-0.065168925,-0.09849146,0.04029298,0.064129554
181779,181779,0.0353919,0.025898624,0.012458898,0.047622245
182305,182305,0.034777198,0.07045583,0.026226247,-0.05113947
182517,182517,0.037069235,0.028835226,-0.048022818,0.017683636
182581,182581,0.04096209,-0.0044647455,-0.01352321,0.007442832
182618,182618,-0.04997052,0.005315003,-0.013012635,0.015379924
182712,182712,0.009027887,0.00625943,0.048799586,0.019262027
182889,182889,-0.058789268,-0.044057727,0.071349815,0.058182806
182893,182893,-0.020041715,0.04373978,-0.036933325,0.010144984
182906,182906,0.022624357,0.011082625,-0.0013816236,0.07552215
182913,182913,0.0042138877,-0.085471675,-0.041909143,-0.056917116
182923,182923,-0.024845676,-0.000190022,-0.0966036,-0.05721622
182991,182991,-0.022391832,0.030488674,-0.0138476975,0.004797362
183031,183031,-0.031114284,0.03293662,-0.008524998,0.002127456
183152,183152,-0.025091385,-0.035615183,0.048890676,-0.012971677
183460,183460,-0.0678965,-0.050583392,0.010072311,0.06337708
183494,183494,0.028092157,0.0326869,-0.017276011,0.031406168
183841,183841,-0.009784124,-0.015539208,0.025352893,-0.0016242478
183845,183845,-0.029943645,0.002018977,0.021962311,0.021390904
183848,183848,-0.017123055,-0.025677193,0.005480051,-0.022034883
183969,183969,-0.05952397,-0.028223127,-0.0073782764,-0.0046817814
183993,183993,0.04139768,0.019593146,0.012555789,0.027958464
184528,184528,0.041763496,-0.038917482,-0.0021789186,-0.00064080954
184743,184743,0.017526703,-0.056353144,0.013716546,0.0593197
184892,184892,-0.028715217,-0.00017566606,0.046836678,0.008215703
184894,184894,0.025424799,-0.019542022,-0.04667471,-0.06072357
185593,185593,0.041660942,-0.03801595,-0.06276491,-0.06800181
186368,186368,0.024768542,0.035096038,-0.026537824,0.030758325
186664,186664,-0.02493404,-0.038771912,-0.013939235,-0.0320674
187047,187047,-0.047975034,0.020217204,0.043705244,-0.037349217
187090,187090,-0.04716457,0.023607112,-0.029947396,-0.03841477
187147,187147,0.015007462,-0.0005447753,0.042269323,0.03520297
187245,187245,0.04949556,0.044567008,-0.044855494,0.0675786
187296,187296,0.012164019,-0.013223171,-0.035983525,-0.02664274
187384,187384,-0.03369142,0.031628046,-0.0220379,-0.04777012
187587,187587,0.03321378,-0.0075907237,0.07851738,0.06053863
188157,188157,0.016796883,-0.042308114,-0.018049767,-0.0029157638
188335,188335,-0.026364017,-0.015511215,0.046803143,0.009663068
188338,188338,-0.004928101,-7.3850155e-05,0.008522619,0.026364911
188436,188436,-0.0013036763,0.030849513,-0.008586342,0.0049293465
188498,188498,0.035518274,0.039919965,-0.060537774,0.0012749579
188889,188889,0.045642175,-0.0015238168,-0.005545325,0.044765048
189340,189340,0.0036677986,-0.030571975,0.027245644,0.013980768
189342,189342,0.03004018,0.039740454,-0.0072423914,0.029104048
189410,189410,0.04888035,0.031229246,0.04031283,-0.03752494
189441,189441,-0.016474415,-0.040846158,-0.0111346245,0.04731163
189452,189452,-0.04174724,-0.039186936,-0.048665617,-0.07310084
189453,189453,0.037935045,0.03663106,-0.023414982,-0.008249961
190206,190206,0.03308667,-0.041257106,-0.025565779,-0.0043640137
190634,190634,-0.08366324,-0.026641624,0.023013301,-0.050134316
190804,190804,-0.017389178,-0.0054489747,0.03415176,0.04010571
191183,191183,0.0031301975,0.0024215207,0.0006869063,-0.037552536
191891,191891,-0.02245235,-0.0035785383,-0.03993108,0.029601127
192118,192118,-0.048313785,0.032916058,0.014412347,0.007365741
192638,192638,0.017646257,0.010207536,-0.014673531,-0.033831775
192735,192735,-0.05907238,-0.027795693,0.046223685,-0.018790882
192774,192774,-0.023056895,0.03179882,-0.047328617,0.006330961
192875,192875,-0.08074444,-0.07112226,-0.046166774,0.021119967
193439,193439,-0.046008896,-0.041696917,0.012637544,-0.0045680404
193830,193830,0.048620198,-0.017974447,-0.033014465,-0.030980552
193867,193867,-0.034888864,0.013635624,0.015884113,0.009491883
193994,193994,0.050918862,0.028019577,0.012786996,-0.005668249
193998,193998,0.019783307,-0.047941603,-0.047889747,0.030915882
194019,194019,0.0031275079,-0.0007668428,0.028237583,-0.025643185
194036,194036,-0.02158537,0.040660355,-0.0450642,0.034072984
194220,194220,0.027337668,0.009994011,-0.018849038,0.017897522
194549,194549,0.048626017,-0.015716836,0.020601919,0.021644551
195051,195051,0.01557472,-0.031969346,-0.009632301,0.048056457
195057,195057,0.014355291,-0.031977013,-0.023223294,-0.003541924
195171,195171,0.03560223,-0.025107423,-0.0043488643,-0.027206661
195199,195199,0.02761196,0.004962802,0.04747424,0.03712893
195297,195297,0.02409049,-0.014880348,-0.055138294,0.021678183
195310,195310,0.017193181,0.03538507,0.013592693,0.050143227
195321,195321,0.016649935,0.03623258,0.005968608,0.0039395913
195323,195323,-0.007815253,0.018581364,-0.017445553,0.028056
195325,195325,0.0434427,0.018287372,-0.018304743,0.03617901
195326,195326,-0.0006981492,-0.012561798,0.047867786,0.035678115
195335,195335,-0.01338581,0.00045511872,-0.049104083,-0.0012685172
195455,195455,-0.022651616,0.061876748,0.07259327,0.017262027
195456,195456,0.008036809,-0.013326327,0.024283646,-0.06341495
195568,195568,-0.03840792,0.037210796,0.00070137903,0.005045008
195810,195810,0.064964995,0.07176306,-0.05250449,0.02505202
196524,196524,0.026462544,-0.009954371,-0.004613079,-0.022091258
196978,196978,0.034024622,-0.0053391233,0.03731874,-0.0451702
197246,197246,0.03162765,-0.049007505,0.048522495,-0.01011755
197299,197299,0.01145783,-0.0040755165,-0.060847785,0.0012775029
197300,197300,-0.012267092,-0.013800984,0.051516254,0.035885595
197307,197307,0.025956247,0.028005276,-0.01846974,0.041308824
197333,197333,-0.010191895,-0.00707078,-0.008359455,0.0049193613
197468,197468,-0.02175065,-0.042411953,-0.039440796,0.028160669
197470,197470,-0.013783139,-0.054850962,-0.018351486,0.048717342
197471,197471,-0.03923311,-0.01403428,0.075977884,-0.02000797
197473,197473,0.025845846,0.016097076,0.004004907,-0.057556633
197474,197474,-0.06261678,-0.035959758,-0.05485641,0.026692772
197476,197476,-0.054654326,-0.059653092,-0.03775265,-0.033257365
197477,197477,0.010917701,0.041740607,0.016107272,0.008110382
197482,197482,0.007841299,-0.006214504,-0.027424317,-0.07974277
197491,197491,0.011019837,-0.062173996,0.06481113,0.0002079299
197741,197741,0.031287823,0.0053905915,0.020371877,-0.0035328462
197743,197743,-0.03648053,-0.009295717,0.051594593,-0.050173845
197744,197744,0.0031989824,0.053726733,-0.09516544,0.038002588
197745,197745,-0.0032468382,-0.057803664,0.0029288044,0.04921092
197747,197747,0.041582827,-0.053272743,0.047422897,0.045965508
197748,197748,0.04103942,0.00969236,0.007879339,0.037957158
197751,197751,-0.0051440736,-0.010141021,0.02002902,0.00015276019
197752,197752,-0.041394033,0.03862578,0.043779742,0.0016700625
197898,197898,-0.03758025,0.04113441,0.03901743,-0.035873715
197899,197899,0.01527397,-0.036777046,-0.04307145,0.013025912
197901,197901,-0.01049902,-0.023411175,-0.06456729,-0.015872946
197929,197929,-0.053583726,0.060133174,0.019038633,-0.022753809
198008,198008,-0.009310402,-0.01985544,0.020347212,-0.030717576
198067,198067,0.02652916,0.05061292,-0.102797516,-0.09538833
198083,198083,-0.023550594,-0.028250122,0.03715438,-0.03890816
198084,198084,0.022386685,0.0114514055,-0.026703741,0.028709551
198086,198086,-0.05508985,0.00808463,-0.005074754,0.036563255
198087,198087,-0.029710745,-0.02285698,0.07015641,-0.060007907
198104,198104,0.0011285059,-0.02469182,-0.04840782,0.04253104
198116,198116,-0.058660522,-0.011720336,0.0035487604,-0.051010452
198128,198128,0.026666414,-0.029278088,0.036625575,0.047506783
198133,198133,-0.0038634522,-0.05180855,-0.07024678,-0.02528848
198137,198137,0.041764315,0.0640704,0.012681411,0.0068801646
198142,198142,-0.030109819,0.029088695,-0.038519748,0.014566506
198298,198298,-0.0064731436,-0.053976133,-0.017675107,0.0135495
198613,198613,-0.020084953,-0.009962212,0.022106614,0.016206253
198865,198865,0.07029618,-0.061845373,-0.04619806,-0.018263532
198870,198870,0.03831551,-0.047773685,-0.0057643056,0.022597697
198873,198873,0.027870325,-0.012217554,-0.013362289,0.05524558
198876,198876,-0.031893685,-0.007880162,0.034540843,-0.030552162
198929,198929,-0.030574882,-0.042499114,-0.04807061,-0.010297023
198973,198973,-0.03395517,-0.03991902,0.018571388,0.00071043894
198976,198976,-0.010835416,0.057149503,-0.03807714,-0.011234312
198999,198999,-0.044641446,0.014360692,0.027108777,-0.048460614
199001,199001,-0.02236172,0.017686676,0.024412502,-0.017902397
199070,199070,0.0011634846,0.037884925,-0.012988906,-0.013378592
199078,199078,-0.03849951,0.049954403,0.0045316443,-0.025840485
199088,199088,0.04380307,-0.035650052,0.006401647,0.01890466
199115,199115,0.023722608,-0.006404933,-0.024155164,0.030494817
199169,199169,-0.010979533,0.0031623943,0.0039555915,0.025355062
199199,199199,-0.006109558,-0.019333482,-0.019440353,-0.017680466
199229,199229,-0.019640045,0.035437763,-0.0051766583,0.019104963
199243,199243,-0.032477334,0.009878681,0.06709249,0.006853243
199248,199248,-0.030038616,-0.0019322392,0.014232544,-0.07061811
199255,199255,-0.015952636,-0.009176888,-0.012360953,0.013788078
199258,199258,0.017285232,-0.030689914,-0.0021638875,-0.018800357
199262,199262,0.066773094,0.035458066,-0.030339528,-0.025111932
199272,199272,0.010029137,0.02304161,0.038021196,-0.042912852
199274,199274,0.027886435,0.045625944,-0.023114992,0.06883605
199303,199303,0.031627093,-0.019865012,0.048355017,0.026483666
199577,199577,-0.01695308,0.07487356,-0.053204663,-0.02872825
199578,199578,0.011861086,0.005613804,0.035362568,0.0040901303
199583,199583,-0.043873537,-0.045704067,-0.0017307289,-0.015496351
199591,199591,0.01598293,0.0072189346,0.013308991,0.018158268
199597,199597,-0.0015357621,-0.036736824,0.04722592,-0.049240734
199598,199598,0.026487079,-0.017504372,-0.049186837,0.03811072
199604,199604,-0.001298471,0.008266988,-0.017239882,-0.0070750155
199617,199617,-0.018149592,0.032807417,-0.0050753714,-0.02490026
199633,199633,0.04104967,0.039239615,-0.037870694,0.010017726
199635,199635,0.041958965,0.0688442,-0.059886698,-0.027396413
199641,199641,0.00054347515,-0.013164986,-0.03807489,-0.03415333
199713,199713,0.011631906,-0.021019733,0.03504386,-0.0036141165
199722,199722,0.019441333,-0.0158839,0.019707952,-0.021063661
199733,199733,0.070028566,0.0025836432,-0.008869319,0.012907439
199735,199735,-0.02698703,0.047758825,0.060349967,0.0052598943
199747,199747,0.0044294368,0.018207202,0.0010095164,-0.019448327
199752,199752,0.024242101,0.007729193,0.03133854,0.021750795
199757,199757,0.020128313,-0.0029860958,-0.029226745,0.03513935
199767,199767,-0.0316955,-0.011645269,0.0153808035,-0.00443263
199788,199788,-0.019975238,0.06847793,-0.007327702,0.02849683
199792,199792,0.012385006,0.019805597,0.022487873,-0.015171356
199888,199888,0.020648409,0.030939091,-0.011167966,-0.0049854517
199896,199896,0.029169861,-0.013697125,-0.049681153,-0.042879082
199905,199905,0.01483785,-0.023016905,-0.02406237,-0.0007282123
199912,199912,-0.029468076,0.0044134064,-0.020413484,0.0058740713
199920,199920,-0.03572035,-0.047665264,-0.04980725,-0.040783465
199921,199921,0.0014037117,0.012614537,-0.040320717,0.014739189
199924,199924,0.03925467,0.0041652434,-0.03053273,-0.014906168
199927,199927,0.048273437,0.052723356,0.030002229,-0.05900053
199940,199940,0.009264621,-0.053692102,-0.05261139,-0.0743748
199941,199941,-0.02357612,-0.0023028485,0.02920442,0.01047013
199947,199947,0.048608277,0.030467402,-0.01827519,-0.04281987
199953,199953,0.00974207,-0.032569245,-0.0055074915,0.006601788
199971,199971,-0.013036841,-0.07937287,0.015180223,-0.0011160721
199976,199976,0.036262333,0.0628557,-0.041283887,0.023983648
200056,200056,-0.0003891891,-0.010377013,-0.03502748,-0.014802456
200057,200057,0.0113502145,0.04832213,-0.018709708,-0.044612505
200117,200117,0.021710297,-0.025044484,-0.08258362,-0.015833024
200167,200167,0.00877242,0.007097272,0.011139584,0.06342844
200168,200168,-0.068912916,0.01044498,-0.010911072,0.035463106
200174,200174,0.011009705,-0.005692145,0.011267486,0.063427456
200188,200188,0.0589259,-0.023388965,-0.021578519,-0.018325038
200190,200190,0.027234977,-0.015294655,-0.07210296,-0.018464593
200192,200192,0.03822838,0.041927744,0.016363923,-0.0040008053
200194,200194,-0.004110647,0.08840032,-0.022114413,-0.019073516
200197,200197,0.059628457,-0.03211969,0.021393646,-0.058949172
200481,200481,0.015622613,-0.007099031,0.053114157,0.0018369394
200543,200543,0.018566418,0.06383618,0.014897735,-0.015337639
200653,200653,-0.007471394,-0.028408026,-0.038506508,0.014210317
200790,200790,0.031407584,-0.0403985,0.02016164,-0.024564147
201040,201040,-0.040344775,0.0015951371,-0.02557324,-0.0024184685
201370,201370,0.025806572,-0.046464622,-0.0047528744,0.030846585
201734,201734,0.017851476,0.013695184,-0.027173365,0.02243631
202841,202841,-0.0031601612,0.02087376,0.01448776,0.06788028
202886,202886,-0.02809645,-0.037878335,0.02723359,0.022338297
202964,202964,0.055602364,0.0019797874,0.027132569,-0.04799809
202973,202973,0.004374586,-0.037107207,0.0018933043,0.024756577
202979,202979,0.01633351,-0.014027871,0.024998095,0.012562122
203394,203394,0.04909789,0.08235765,-0.0006938205,-0.027693257
203412,203412,0.017394688,-0.0067008734,0.0058427453,0.021187056
203773,203773,-0.017639339,0.029473249,0.033495743,0.009245341
203842,203842,0.014572581,-0.028723467,0.00076587824,-0.020143885
203966,203966,-0.010223258,-0.007968523,0.017774213,0.025352668
204069,204069,-0.03604245,-0.01447001,-0.037314255,0.034226518
204659,204659,0.012848709,0.025734965,0.025056195,0.0038880706
204987,204987,-0.009642178,0.026844732,-0.0041532232,0.013493878
205006,205006,0.021566223,0.013681032,-0.005579969,-0.017484419
205023,205023,0.030745123,0.040558938,0.0013497099,-0.029423608
205054,205054,0.0761779,-0.009715273,-0.031042363,-0.053745665
205677,205677,0.01797583,0.0008272559,-0.015989015,0.025702095
205809,205809,-0.039744843,0.05728979,0.0010683584,0.02324311
205925,205925,-0.015449822,0.006737612,0.029852178,0.008477867
205938,205938,0.01545684,-0.029811759,-0.010141885,-0.0026437384
205940,205940,-0.0066993022,-0.03936419,0.004015062,-0.014987066
206050,206050,-0.07308965,-0.061057158,-0.03307739,0.05567404
206386,206386,0.048243437,0.04790381,0.0343259,-0.025891483
206542,206542,0.047551036,-0.04438056,-0.0039656074,0.026245264
206699,206699,-0.012876831,0.0048402175,-0.0096998215,-0.011232566
207715,207715,-0.0525657,-0.021243054,0.043744065,-0.045582045
207877,207877,0.01140779,0.0008123487,0.02769489,0.008541082
207965,207965,0.028572652,0.010088839,-0.04601412,0.046739805
208077,208077,0.033050146,-0.023762785,0.024081815,0.063145354
208166,208166,-0.009716884,-0.032950956,-0.0011452746,-0.086960234
208167,208167,-0.0069685355,0.0071855187,-0.018290363,-0.042752337
208172,208172,-0.0067246445,-0.014359545,-0.035411857,-0.014947642
208690,208690,0.005640311,0.05015379,0.061631717,-0.024128081
209048,209048,-0.024530716,0.014029887,0.04688579,-0.05038584
209323,209323,-0.030857636,0.002599813,0.0444546,0.0016764514
209649,209649,0.011243559,0.049638916,0.047687043,-0.03099314
209864,209864,0.0018772199,-0.022403419,0.037594195,0.034315333
209935,209935,-0.017496355,0.015904719,-0.06276925,-0.06459727
209936,209936,-0.037138022,0.00506581,-0.025652159,-0.049382698
210178,210178,-0.035018623,0.015767071,-0.041507352,-0.049884677
210363,210363,-0.014405635,-0.027066216,-0.051272348,-0.009371228
211251,211251,0.021450583,-0.049106266,-0.049648143,0.014496002
211416,211416,0.0435804,0.042560067,0.044738103,-0.0026052967
212432,212432,0.045889806,-0.032111872,0.029096972,-0.041185867
213179,213179,0.010336995,0.038604725,0.031396475,0.010297157
213338,213338,-0.014971793,0.015483666,0.02618644,-0.04007678
213614,213614,0.022751259,0.003752812,-0.004838684,-0.038386595
213644,213644,0.019996177,-0.02332598,-0.049801696,0.011631608
213854,213854,0.0029436573,0.03893863,-0.011073567,0.017146658
213952,213952,0.038435105,-0.010457229,0.029448058,0.03889871
214537,214537,-0.04735328,0.040610585,-0.036243606,-0.039548922
214625,214625,-0.01602931,0.017440293,0.043492947,0.014155064
214635,214635,0.01627548,0.021089787,-0.020446211,-0.07605364
215089,215089,0.01995683,0.02935915,-0.04824785,0.02097198
215167,215167,0.044406638,0.029632837,0.013341721,-0.050186023
215390,215390,0.015581552,-0.031969085,0.019052412,-0.049051285
215616,215616,-0.06760368,-0.034631897,-0.047267064,-0.007447168
215624,215624,0.020267058,-0.045992482,-0.011613704,-0.0077343807
215649,215649,-0.0021719225,-0.021842038,-0.0392328,-0.016990125
215915,215915,0.023586322,-0.009130489,-0.004581105,-0.01207279
216080,216080,0.016894031,-0.021239568,-0.0011816509,0.03122219
216118,216118,-0.009247266,0.00599923,-0.024114763,-0.04010556
216172,216172,-0.015033949,0.034720335,0.03801619,0.003549885
216175,216175,0.022289459,0.02203196,0.04951701,0.018382605
216179,216179,0.046207443,-0.04991678,0.010158221,-0.006448061
216180,216180,0.0024436656,-0.020727467,0.002507437,0.053752027
216259,216259,-0.03369756,0.01297326,0.0047988184,-0.0106270425
216375,216375,-0.005335938,0.035911392,0.018173013,-0.043115318
216569,216569,-0.05369146,-0.037595008,-0.0091345385,-0.046002463
216599,216599,0.008543849,-0.0685782,-0.044836536,0.021794511
216872,216872,0.014810584,-0.044591222,0.012202595,0.018249515
218067,218067,0.02424692,0.011057261,0.021592258,0.056215
218306,218306,0.05698451,-0.023380196,-0.0025040528,0.00072570756
220686,220686,0.0050089904,0.06564731,-0.013561186,0.02552412
220793,220793,0.01804516,-0.013586164,0.026162222,0.05628343
220969,220969,-0.040179193,0.046780135,-0.021976506,-0.038134385
220978,220978,-0.012112975,0.0021064058,0.018410217,0.048393194
221815,221815,0.00014007915,0.019418899,-0.0040423092,-0.020423364
221990,221990,0.013847563,-0.008349277,-0.029994726,0.040528838
222209,222209,-0.037143998,-0.045290146,-0.029040352,0.014279091
222210,222210,0.027623659,0.029236674,0.044614024,0.028521463
222223,222223,-0.004160892,0.013645161,0.031721976,0.040941488
222502,222502,-0.06347688,0.024367204,0.0048030573,0.0015969782
223864,223864,-0.03503586,-0.009200178,0.011035252,-0.04627675
223974,223974,-0.0051840916,0.0025258176,-0.0020953417,-0.0072361827
224044,224044,0.045414064,-0.011891149,-0.029732062,0.03000376
224088,224088,0.032727256,0.06547128,-0.0021269615,-0.018251197
224950,224950,0.016281817,0.04904637,-0.021768868,0.030139793
224978,224978,-0.05823941,0.00279891,0.008645836,-0.014268035
225055,225055,0.011416137,-0.009537887,-0.01412797,-0.004124593
225335,225335,0.0105313435,-0.024349654,-0.025515664,0.030404817
225873,225873,0.023707697,-0.028645104,-0.076664396,-0.024156503
225961,225961,0.018762443,-0.026904102,-0.017756686,0.021525195
225963,225963,0.028823603,-0.023772646,-0.04814259,-0.020400835
226006,226006,0.03325169,-0.00889381,0.013696972,-0.0043490306
226025,226025,0.021551102,-0.01583646,-0.020100454,0.060059942
226058,226058,-0.022673441,0.024905551,-0.0058985576,-0.045648884
226060,226060,-0.013137937,0.01600485,0.009326171,-0.0045387372
226080,226080,-0.01792685,0.028789293,0.021437112,0.013392236
226085,226085,0.04386696,-0.046840735,-0.0054316283,0.05517725
226093,226093,0.0035283566,0.020938803,0.029265132,-0.040297817
226441,226441,0.010316287,-0.0025727365,-0.018445965,0.015478159
226524,226524,0.041600116,-0.005213006,-0.034043673,0.051016044
227035,227035,0.03991058,-0.017083906,-0.019753743,0.04327352
227081,227081,-0.027244732,0.0027798603,-0.026811482,-0.019315977
227347,227347,0.033943597,0.030237343,0.040215645,-0.00085676834
228444,228444,-0.023018742,0.0025302991,0.022416625,0.021859217
228761,228761,0.038111415,0.032440554,0.013455618,-0.028284525
229261,229261,0.0008006101,-0.007100175,0.020334562,-0.022238899
229337,229337,0.03313792,-0.0014498512,-0.008023277,0.03282173
229414,229414,-0.009332188,-0.0002961379,0.013191015,-0.07233885
230058,230058,0.067060545,-0.040913466,-0.024244769,0.008709661
230166,230166,-0.022685148,0.017862994,-0.06300709,0.007087866
230457,230457,-0.025479317,-0.030093372,-0.037561882,-0.02298615
230552,230552,-0.040193085,-0.02437868,-0.056877512,-0.01817172
230611,230611,0.036593497,0.020620842,0.020236792,-0.03333954
230826,230826,-0.02065491,-0.0050997166,0.009903198,-0.056763053
231376,231376,-0.043317404,0.020960104,-0.013407268,0.016228829
231378,231378,-0.025350397,0.0015066974,0.04335541,-0.04416389
231381,231381,-0.08541974,0.038145017,-0.016837584,0.012921022
231584,231584,0.026024051,0.0052221096,0.0072961324,-0.013300564
231614,231614,-0.041865773,0.004980473,0.0041157645,0.008385467
232418,232418,0.004739225,-0.006759785,0.013148975,0.0251312
232454,232454,-0.013223983,0.029112648,0.021017943,-0.03358283
233654,233654,-0.027083233,0.008091229,-0.0420609,0.02380081
234137,234137,0.04958562,0.0424292,0.03553189,0.02265187
234509,234509,-0.04942707,-0.01729498,0.03401934,-0.009394549
234523,234523,-0.056115266,0.011773936,-0.0048289183,0.01440021
234880,234880,-0.06622523,-0.014646848,-0.03504031,0.038928803
234882,234882,-0.035244226,-0.04222068,-0.007749725,-0.008965254
234886,234886,-0.035048913,0.007955827,0.02295294,-0.0095351115
234887,234887,-0.012021579,-0.01173972,0.035253827,-0.024455702
235412,235412,-0.014953426,0.028815432,-0.029091438,-0.06884701
235413,235413,0.012588864,0.06869418,-0.037021372,0.039075043
235785,235785,-0.04941919,0.013435248,-0.014770698,-0.03425701
235793,235793,-0.034120753,-0.049402297,-0.036079966,0.006827973
235822,235822,-0.0482252,-0.01799842,0.037210498,-0.0498163
235906,235906,-0.0034497492,0.026102614,0.023477975,-0.029579842
235921,235921,-0.019282425,0.04585314,0.021667328,0.038691986
235923,235923,-0.04433148,-0.043249726,0.027100865,0.043121364
235931,235931,0.062432624,-0.021810437,-0.022568766,0.042782355
236041,236041,-0.039360024,-0.040620446,0.045077074,-0.029287947
236490,236490,-0.034346826,-0.055508956,-0.060807865,-0.016427046
236940,236940,-0.027194668,0.024451505,-0.03795414,0.0061236396
237658,237658,-0.049269225,0.030793909,0.0060766563,0.0020860545
237666,237666,-0.021003712,0.004008401,-0.043523934,-0.008629203
237863,237863,-0.040882967,0.036658715,-0.033086754,-0.0437302
237907,237907,-0.013747383,-0.023929024,-0.00537505,0.010659527
238046,238046,-0.049176823,-0.03592249,-0.03642093,0.03268416
238486,238486,0.0071014026,-0.006927497,-0.016484877,0.0021371117
238537,238537,0.026355645,-0.016986424,-0.005352197,0.05037774
238654,238654,-0.018236328,0.048070278,0.04693004,0.028218653
