game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
2726837,6195,4,3.0,Maurizio Sarri,430,1,8.0,Paulo Sousa,Home,1
2726852,46,5,7.0,Stefano Vecchi,410,2,13.0,Luigi Delneri,Home,1
2800308,6574,1,,Eusebio Di Francesco,1429,2,,Andrea Camplone,Home,0
2897168,4171,0,17.0,Marco Baroni,1025,1,7.0,Roberto Donadoni,Home,0
2897211,276,0,19.0,Fabio Pecchia,398,3,5.0,Simone Inzaghi,Home,0
2897319,46,1,4.0,Luciano Spalletti,4083,1,17.0,Walter Zenga,Home,0
2897396,1390,0,16.0,Diego López,416,4,10.0,Walter Mazzarri,Home,0
2897540,5,5,6.0,Gennaro Gattuso,430,1,8.0,Stefano Pioli,Home,1
2897560,506,3,3.0,Massimiliano Allegri,4083,0,15.0,Davide Nicola,Home,1
2358317,4083,2,,Massimo Drago,22045,0,,Gaetano Auteri,Home,1
2359423,5,1,10.0,Clarence Seedorf,416,1,7.0,Gian Piero Ventura,Home,0
2478671,252,1,9.0,Gian Piero Gasperini,506,0,1.0,Massimiliano Allegri,Home,1
2604084,749,1,13.0,Marco Giampaolo,506,3,7.0,Massimiliano Allegri,Home,0
2604250,6574,2,7.0,Eusebio Di Francesco,5,0,6.0,Siniša Mihajlović,Home,1
2642626,12,2,,Rudi Garcia,3522,4,,Domenico Di Carlo,Home,0
2725488,6574,0,13.0,Eusebio Di Francesco,2921,3,5.0,Massimo Oddo,Home,0
2726546,46,1,11.0,Frank de Boer,1390,2,9.0,Massimo Rastelli,Home,0
2726770,2921,1,20.0,Zdenek Zeman,5,1,7.0,Vincenzo Montella,Home,0
2897402,12,0,3.0,Eusebio Di Francesco,430,2,7.0,Stefano Pioli,Home,0
2251270,5,0,13.0,Massimiliano Allegri,1038,1,8.0,Ciro Ferrara,Home,0
2251280,1038,2,4.0,Ciro Ferrara,1387,1,20.0,Serse Cosmi,Home,1
2251291,1387,2,20.0,Serse Cosmi,410,2,17.0,Francesco Guidolin,Home,0
2251295,1390,0,17.0,,12,3,5.0,,Home,0
2251305,430,0,7.0,Vincenzo Montella,506,0,1.0,Massimo Carrera,Home,0
2251340,458,0,19.0,Gian Piero Gasperini,416,0,9.0,Gian Piero Ventura,Home,0
2251350,1038,0,12.0,Ciro Ferrara,1390,1,10.0,Ivo Pulga,Home,0
2251362,410,2,9.0,Francesco Guidolin,1627,2,11.0,Rolando Maran,Home,0
2251371,1038,1,15.0,Ciro Ferrara,800,2,9.0,Stefano Colantuono,Home,0
2251391,1387,1,19.0,Serse Cosmi,2921,0,18.0,Giovanni Stroppa,Home,1
2251416,46,2,2.0,Andrea Stramaccioni,6195,1,3.0,Walter Mazzarri,Home,1
2251422,416,2,16.0,Gian Piero Ventura,5,4,7.0,Massimiliano Allegri,Home,0
2251456,12,1,7.0,Zdeněk Zeman,46,1,4.0,Andrea Stramaccioni,Home,0
2251478,862,1,12.0,Eugenio Corini,506,2,1.0,Antonio Conte,Home,0
2251484,46,3,4.0,Andrea Stramaccioni,862,1,13.0,Eugenio Corini,Home,1
2251490,1038,3,11.0,Delio Rossi,12,1,9.0,Aurelio Andreazzoli,Home,1
2251495,2921,0,19.0,Cristiano Bergodi,1390,2,14.0,Ivo Pulga,Home,0
2251497,12,1,8.0,Aurelio Andreazzoli,506,0,1.0,Antonio Conte,Home,1
2251499,862,1,13.0,Eugenio Corini,458,1,20.0,Alberto Malesani,Home,0
2251509,398,2,3.0,Vladimir Petkovic,2921,0,19.0,Cristiano Bergodi,Home,1
2251520,416,0,12.0,Gian Piero Ventura,458,0,19.0,Gian Piero Gasperini,Home,0
2251535,2921,0,20.0,Cristian Bucchi,862,2,15.0,Eugenio Corini,Home,0
2251536,430,3,4.0,Vincenzo Montella,252,2,17.0,Davide Ballardini,Home,1
2251545,1390,2,11.0,Ivo Pulga,430,1,4.0,Vincenzo Montella,Home,1
2251552,252,2,17.0,Davide Ballardini,1387,2,18.0,Giuseppe Iachini,Home,0
2251581,1025,1,11.0,Stefano Pioli,1038,1,14.0,Delio Rossi,Home,0
2251599,430,0,4.0,Vincenzo Montella,12,1,5.0,Aurelio Andreazzoli,Home,0
2251618,1627,1,8.0,Rolando Maran,2921,0,20.0,Cristian Bucchi,Home,1
2252312,130,2,8.0,Roberto Donadoni,458,1,19.0,Gian Piero Gasperini,Home,1
2253915,4159,5,,Carlo Sabatini,4097,4,,Francesco Cozza,Home,1
2265372,1387,2,,Serse Cosmi,416,0,,Gian Piero Ventura,Home,1
2905620,410,3,,Luigi Delneri,8970,2,,Moreno Longo,Home,1
3080955,862,0,20.0,Lorenzo D'Anna,410,2,7.0,Julio Velázquez,Home,0
3080982,6195,3,2.0,Carlo Ancelotti,130,0,13.0,Roberto D'Aversa,Home,1
3081035,252,1,12.0,Davide Ballardini,130,3,10.0,Roberto D'Aversa,Home,0
3081143,749,2,17.0,Giuseppe Iachini,410,1,18.0,Julio Velázquez,Home,1
3081151,1025,0,18.0,Filippo Inzaghi,430,0,9.0,Stefano Pioli,Home,0
3081167,12,2,7.0,Eusebio Di Francesco,46,2,3.0,Luciano Spalletti,Home,0
3081168,1038,4,10.0,Marco Giampaolo,1025,1,18.0,Filippo Inzaghi,Home,1
3081172,1390,2,13.0,Rolando Maran,12,2,9.0,Eusebio Di Francesco,Home,0
3081192,862,1,20.0,Domenico Di Carlo,46,1,3.0,Luciano Spalletti,Home,0
3081296,430,1,10.0,Stefano Pioli,398,1,6.0,Simone Inzaghi,Home,0
3081315,410,2,16.0,Igor Tudor,252,0,13.0,Cesare Prandelli,Home,1
3081347,2722,2,13.0,Leonardo Semplici,506,1,1.0,Massimiliano Allegri,Home,1
3081357,46,1,3.0,Luciano Spalletti,12,1,6.0,Claudio Ranieri,Home,0
3081384,800,2,4.0,Gian Piero Gasperini,252,1,17.0,Cesare Prandelli,Home,1
3081402,8970,0,19.0,Marco Baroni,862,0,20.0,Domenico Di Carlo,Home,0
3084031,2921,6,,Giuseppe Pillon,21331,5,,Attilio Tesser,Home,1
3132937,12,4,,Eusebio Di Francesco,20519,0,,Roberto Boscaglia,Home,1
3229171,12,3,10.0,Paulo Fonseca,252,3,9.0,Aurelio Andreazzoli,Home,0
3229180,506,4,2.0,Maurizio Sarri,6195,3,9.0,Carlo Ancelotti,Home,1
3229184,6574,4,8.0,Roberto De Zerbi,1038,1,20.0,Eusebio Di Francesco,Home,1
3229213,12,0,7.0,Paulo Fonseca,800,2,3.0,Gian Piero Gasperini,Home,0
3229216,1390,1,7.0,Rolando Maran,276,1,15.0,Ivan Juric,Home,0
3229277,1390,5,4.0,Rolando Maran,430,2,9.0,Vincenzo Montella,Home,1
3229295,416,0,13.0,Walter Mazzarri,46,3,2.0,Antonio Conte,Home,0
3229296,19,0,20.0,Fabio Grosso,800,3,6.0,Gian Piero Gasperini,Home,0
3229320,252,0,19.0,Thiago Motta,1038,1,15.0,Claudio Ranieri,Home,0
3229337,1025,1,10.0,Siniša Mihajlović,430,1,15.0,Giuseppe Iachini,Home,0
3229353,1038,5,16.0,Claudio Ranieri,19,1,19.0,Eugenio Corini,Home,1
3229367,2722,1,20.0,Leonardo Semplici,1025,3,11.0,Siniša Mihajlović,Home,0
3229402,6574,0,12.0,Roberto De Zerbi,130,1,8.0,Roberto D'Aversa,Home,0
3229479,1390,0,11.0,Walter Zenga,1005,0,18.0,Fabio Liverani,Home,0
3229498,12,2,5.0,Paulo Fonseca,46,2,2.0,Antonio Conte,Home,0
3229535,276,3,9.0,Ivan Juric,2722,0,20.0,Luigi Di Biagio,Home,1
3289601,46,4,,Antonio Conte,1390,1,,Rolando Maran,Home,1
3433192,6574,1,11.0,Roberto De Zerbi,1390,1,10.0,Eusebio Di Francesco,Home,0
3433198,46,4,3.0,Antonio Conte,430,3,9.0,Giuseppe Iachini,Home,1
3433205,800,5,1.0,Gian Piero Gasperini,1390,2,18.0,Eusebio Di Francesco,Home,1
3433208,252,1,16.0,Rolando Maran,416,2,14.0,Marco Giampaolo,Home,0
3433217,46,1,6.0,Antonio Conte,5,2,1.0,Stefano Pioli,Home,0
3433313,6574,1,6.0,Roberto De Zerbi,5,2,1.0,Stefano Pioli,Home,0
3433342,1038,2,11.0,Claudio Ranieri,46,1,2.0,Antonio Conte,Home,1
3433365,4171,2,11.0,Filippo Inzaghi,416,2,18.0,Davide Nicola,Home,0
3433447,416,1,17.0,Davide Nicola,46,2,1.0,Antonio Conte,Home,0
3433487,5,2,2.0,Stefano Pioli,252,1,13.0,Davide Ballardini,Home,1
3433508,398,3,6.0,Simone Inzaghi,5,0,5.0,Stefano Pioli,Home,1
3433509,416,0,16.0,Davide Nicola,6195,2,4.0,Gennaro Gattuso,Home,0
3433510,1390,3,18.0,Leonardo Semplici,12,2,7.0,Paulo Fonseca,Home,1
3433539,416,0,16.0,Davide Nicola,5,7,3.0,Stefano Pioli,Home,0
3490474,5,5,,Stefano Pioli,416,4,,Marco Giampaolo,Home,1
3490475,6574,0,,Roberto De Zerbi,2722,2,,Pasquale Marino,Home,0
3507997,46,2,,Antonio Conte,5,1,,Stefano Pioli,Home,1
3614520,430,0,8.0,Vincenzo Italiano,410,4,14.0,Gabriele Cioffi,Home,0
3614522,398,3,6.0,Maurizio Sarri,749,3,10.0,Aurelio Andreazzoli,Home,0
3614524,380,2,18.0,Davide Nicola,607,1,16.0,Andrea Soncin,Home,1
3614561,800,2,5.0,Gian Piero Gasperini,6574,1,14.0,Alessio Dionisi,Home,1
3614608,430,3,5.0,Vincenzo Italiano,1390,0,19.0,Walter Mazzarri,Home,1
3614612,380,2,20.0,Stefano Colantuono,749,4,9.0,Aurelio Andreazzoli,Home,0
3614711,430,2,7.0,Vincenzo Italiano,6574,2,11.0,Alessio Dionisi,Home,0
3614735,416,4,10.0,Ivan Juric,430,0,8.0,Vincenzo Italiano,Home,1
3614801,252,0,20.0,Alexander Blessin,749,0,13.0,Aurelio Andreazzoli,Home,0
3614865,1038,1,16.0,Marco Giampaolo,380,2,18.0,Davide Nicola,Home,0
3614867,410,4,11.0,Gabriele Cioffi,749,1,14.0,Aurelio Andreazzoli,Home,1
3614875,6574,1,10.0,Alessio Dionisi,506,2,4.0,Massimiliano Allegri,Home,0
3614876,416,2,11.0,Ivan Juric,3522,1,15.0,Thiago Motta,Home,1
3614914,6574,0,11.0,Alessio Dionisi,5,3,1.0,Stefano Pioli,Home,0
3637794,749,4,,Aurelio Andreazzoli,2655,2,,Domenico Di Carlo,Home,1
3749761,430,0,,Vincenzo Italiano,506,1,,Massimiliano Allegri,Home,0
3844757,430,0,8.0,Vincenzo Italiano,6195,0,5.0,Luciano Spalletti,Home,0
3844806,800,1,2.0,Gian Piero Gasperini,430,0,10.0,Vincenzo Italiano,Home,1
3844837,1025,2,12.0,Thiago Motta,1005,0,17.0,Marco Baroni,Home,1
3844879,276,1,20.0,Salvatore Bocchetti,3522,2,17.0,Luca Gotti,Home,0
3844883,6195,3,1.0,Luciano Spalletti,410,2,7.0,Andrea Sottil,Home,1
3844888,46,1,3.0,Simone Inzaghi,6195,0,1.0,Luciano Spalletti,Home,1
3844891,380,1,15.0,Davide Nicola,5,2,2.0,Stefano Pioli,Home,0
3844953,6195,3,1.0,Luciano Spalletti,2239,0,20.0,Davide Ballardini,Home,1
3844973,5,2,3.0,Stefano Pioli,800,0,6.0,Gian Piero Gasperini,Home,1
3844983,6574,3,13.0,Alessio Dionisi,2239,2,20.0,Davide Ballardini,Home,1
3844993,6195,2,1.0,Luciano Spalletti,800,0,7.0,Gian Piero Gasperini,Home,1
3845014,6574,1,12.0,Alessio Dionisi,416,1,10.0,Ivan Juric,Home,0
3845017,430,1,9.0,Vincenzo Italiano,3522,1,17.0,Leonardo Semplici,Home,0
3845027,2239,1,19.0,Davide Ballardini,749,0,14.0,Paolo Zanetti,Home,1
3845045,410,3,10.0,Andrea Sottil,2239,0,19.0,Davide Ballardini,Home,1
3845070,5,2,4.0,Stefano Pioli,398,0,2.0,Maurizio Sarri,Home,1
3845109,1005,2,16.0,Marco Baroni,1025,3,9.0,Thiago Motta,Home,0
3845115,410,0,12.0,Andrea Sottil,506,1,7.0,Massimiliano Allegri,Home,0
3947773,6195,6,,Luciano Spalletti,2239,7,,Davide Ballardini,Home,0
2901873,4102,4,,Nicola Antonio Calabro,1210,0,,Andrea Sottil,Home,1
3080961,6574,3,4.0,Roberto De Zerbi,749,1,17.0,Aurelio Andreazzoli,Home,1
3081188,12,3,8.0,Eusebio Di Francesco,252,2,14.0,Cesare Prandelli,Home,1
3081291,5,1,3.0,Gennaro Gattuso,6574,0,11.0,Roberto De Zerbi,Home,1
3081308,398,4,5.0,Simone Inzaghi,130,1,11.0,Roberto D'Aversa,Home,1
3081317,1038,1,9.0,Marco Giampaolo,5,0,4.0,Gennaro Gattuso,Home,1
3081348,5,1,4.0,Gennaro Gattuso,398,0,7.0,Simone Inzaghi,Home,1
3081369,862,1,20.0,Domenico Di Carlo,130,1,15.0,Roberto D'Aversa,Home,0
3081408,1025,3,10.0,Siniša Mihajlović,6195,2,2.0,Carlo Ancelotti,Home,1
3229217,506,2,2.0,Maurizio Sarri,2722,0,19.0,Leonardo Semplici,Home,1
3229254,2722,1,19.0,Leonardo Semplici,6195,1,4.0,Carlo Ancelotti,Home,0
3229330,1005,2,16.0,Fabio Liverani,1025,3,9.0,Siniša Mihajlović,Home,0
3229347,430,1,14.0,Giuseppe Iachini,2722,0,20.0,Leonardo Semplici,Home,1
3229441,130,1,9.0,Roberto D'Aversa,46,2,3.0,Antonio Conte,Home,0
3229522,506,2,1.0,Maurizio Sarri,1038,0,15.0,Claudio Ranieri,Home,1
3240345,4084,3,,Roberto Venturato,3037,0,,Salvatore Sullo,Home,1
3312133,6195,1,,Gennaro Gattuso,46,1,,Antonio Conte,Home,0
3433239,12,2,8.0,Paulo Fonseca,430,0,11.0,Giuseppe Iachini,Home,1
3433280,12,0,6.0,Paulo Fonseca,6574,0,5.0,Roberto De Zerbi,Home,0
3433333,12,1,4.0,Paulo Fonseca,1038,0,11.0,Claudio Ranieri,Home,1
3433337,1390,1,16.0,Eusebio Di Francesco,4171,2,10.0,Filippo Inzaghi,Home,0
3433381,6195,2,6.0,Gennaro Gattuso,130,0,19.0,Roberto D'Aversa,Home,1
3433395,1390,0,18.0,Eusebio Di Francesco,800,1,7.0,Gian Piero Gasperini,Home,0
3441897,7197,0,,Mario Somma,4271,2,,Carmine Gautieri,Home,0
3476397,1038,1,,Claudio Ranieri,252,3,,Rolando Maran,Home,0
3476401,410,0,,Luca Gotti,430,1,,Cesare Prandelli,Home,0
3614511,12,3,2.0,José Mourinho,430,1,17.0,Vincenzo Italiano,Home,1
3614690,749,3,11.0,Aurelio Andreazzoli,410,1,14.0,Luca Gotti,Home,1
3614717,416,1,10.0,Ivan Juric,276,0,13.0,Igor Tudor,Home,1
3614823,506,2,4.0,Massimiliano Allegri,380,0,18.0,Davide Nicola,Home,1
3614840,749,0,14.0,Aurelio Andreazzoli,3522,0,15.0,Thiago Motta,Home,0
3844761,1005,1,16.0,Marco Baroni,749,1,13.0,Paolo Zanetti,Home,0
3844769,46,3,3.0,Simone Inzaghi,2239,1,18.0,Massimiliano Alvini,Home,1
3844788,749,1,15.0,Paolo Zanetti,12,2,5.0,José Mourinho,Home,0
3844820,2919,2,11.0,Raffaele Palladino,3522,0,13.0,Luca Gotti,Home,1
3844919,46,0,5.0,Simone Inzaghi,749,1,10.0,Paolo Zanetti,Home,0
3845021,5,0,4.0,Stefano Pioli,749,0,14.0,Paolo Zanetti,Home,0
3865513,252,3,,Alexander Blessin,4171,2,,Fabio Caserta,Home,1
2986443,398,4,,Simone Inzaghi,5,5,,Gennaro Gattuso,Home,0
3433441,276,0,8.0,Ivan Juric,5,2,2.0,Stefano Pioli,Home,0
3614705,416,2,13.0,Ivan Juric,1025,1,10.0,Siniša Mihajlović,Home,1
3614895,3522,1,16.0,Thiago Motta,800,3,8.0,Gian Piero Gasperini,Home,0
3844792,1005,1,16.0,Marco Baroni,2919,1,19.0,Giovanni Stroppa,Home,0
4103497,6195,1,6.0,Rudi Garcia,398,2,15.0,Maurizio Sarri,Home,0
4103501,410,0,17.0,Andrea Sottil,8970,0,9.0,Eusebio Di Francesco,Home,0
4103506,276,0,8.0,Marco Baroni,1025,0,11.0,Thiago Motta,Home,0
4103574,1390,2,17.0,Claudio Ranieri,252,1,14.0,Alberto Gilardino,Home,1
4103577,276,1,18.0,Marco Baroni,2919,3,9.0,Raffaele Palladino,Home,0
4103621,380,1,20.0,Filippo Inzaghi,1025,2,5.0,Thiago Motta,Home,0
4103650,6195,0,8.0,Walter Mazzarri,2919,0,11.0,Raffaele Palladino,Home,0
4103669,5,3,3.0,Stefano Pioli,12,1,9.0,José Mourinho,Home,1
4103689,5,2,3.0,Stefano Pioli,1025,2,5.0,Thiago Motta,Home,0
4103730,380,0,20.0,Fabio Liverani,2919,2,11.0,Raffaele Palladino,Home,0
4103774,8970,0,18.0,Eusebio Di Francesco,1025,0,4.0,Thiago Motta,Home,0
4103776,506,1,3.0,Massimiliano Allegri,430,0,8.0,Vincenzo Italiano,Home,1
4103797,2919,1,11.0,Raffaele Palladino,800,2,6.0,Gian Piero Gasperini,Home,0
4103802,800,2,6.0,Gian Piero Gasperini,749,0,17.0,Davide Nicola,Home,1
4103808,506,0,3.0,Massimiliano Allegri,5,0,2.0,Stefano Pioli,Home,0
4103820,416,0,10.0,Ivan Juric,1025,0,4.0,Thiago Motta,Home,0
4103822,800,2,5.0,Gian Piero Gasperini,12,1,6.0,Daniele De Rossi,Home,1
4103831,6195,0,9.0,Francesco Calzona,1025,2,3.0,Thiago Motta,Home,0
4137124,8970,1,,Eusebio Di Francesco,4172,0,,Alberto Aquilani,Home,1
4137133,2239,3,,Davide Ballardini,4083,1,,Lamberto Zauli,Home,1
4254174,430,5,,Vincenzo Italiano,1025,4,,Thiago Motta,Home,1
4256790,5,1,,Stefano Pioli,800,2,,Gian Piero Gasperini,Home,0
4373944,416,0,5.0,Paolo Vanoli,1005,0,13.0,Luca Gotti,Home,0
4373968,276,2,12.0,Paolo Zanetti,607,1,20.0,Eusebio Di Francesco,Home,1
4373978,252,2,18.0,Alberto Gilardino,1025,2,12.0,Vincenzo Italiano,Home,0
4373982,5,1,4.0,Paulo Fonseca,410,0,8.0,Kosta Runjaic,Home,1
4374029,398,3,5.0,Marco Baroni,1025,0,8.0,Vincenzo Italiano,Home,1
4377073,2919,9,,Alessandro Nesta,4554,8,,Federico Valente,Home,1
4377079,1038,5,,Andrea Pirlo,1047,4,,Cesc Fàbregas,Home,1
4423378,276,1,,Paolo Zanetti,1429,2,,Michele Mignani,Home,0
4430398,416,1,,Paolo Vanoli,749,2,,Roberto D'Aversa,Home,0
4103487,398,0,18.0,Maurizio Sarri,252,1,10.0,Alberto Gilardino,Home,0
4103517,5,1,2.0,Stefano Pioli,276,0,10.0,Marco Baroni,Home,1
4103528,506,1,3.0,Massimiliano Allegri,1005,0,5.0,Roberto D'Aversa,Home,1
4103543,749,0,18.0,Aurelio Andreazzoli,410,0,17.0,Andrea Sottil,Home,0
4103552,800,2,6.0,Gian Piero Gasperini,252,0,15.0,Alberto Gilardino,Home,1
4103673,749,3,19.0,Davide Nicola,2919,0,11.0,Raffaele Palladino,Home,1
4103721,410,1,14.0,Gabriele Cioffi,1390,1,19.0,Claudio Ranieri,Home,0
4103803,1025,1,4.0,Thiago Motta,410,1,18.0,Fabio Cannavaro,Home,0
4137112,4097,1,,Vincenzo Vivarini,704,0,,Mirko Cudini,Home,1
4373935,800,3,9.0,Gian Piero Gasperini,430,2,14.0,Raffaele Palladino,Home,1
2355579,430,2,7.0,Vincenzo Montella,1627,1,15.0,Rolando Maran,Home,1
2359228,398,3,7.0,Vladimir Petkovic,862,0,18.0,Giuseppe Sannino,Home,1
2359238,1627,0,19.0,Rolando Maran,130,0,18.0,Roberto Donadoni,Home,0
2359256,1390,1,11.0,Diego López,46,1,4.0,Walter Mazzarri,Home,0
2359270,398,0,7.0,Vladimir Petkovic,430,0,6.0,Vincenzo Montella,Home,0
2359300,506,4,3.0,Antonio Conte,1627,0,18.0,Luigi De Canio,Home,1
2359305,1025,0,16.0,Stefano Pioli,862,0,20.0,Giuseppe Sannino,Home,0
2359321,46,2,4.0,Walter Mazzarri,1210,0,15.0,Davide Nicola,Home,1
2359354,416,1,7.0,Gian Piero Ventura,398,0,12.0,Vladimir Petkovic,Home,1
2359364,410,0,15.0,Francesco Guidolin,416,2,7.0,Gian Piero Ventura,Home,0
2359372,1038,1,14.0,Siniša Mihajlović,130,1,8.0,Roberto Donadoni,Home,0
2359380,398,1,10.0,Edoardo Reja,46,0,6.0,Walter Mazzarri,Home,1
2359392,1038,3,12.0,Siniša Mihajlović,410,0,15.0,Francesco Guidolin,Home,1
2359422,252,0,11.0,Gian Piero Gasperini,1038,1,13.0,Siniša Mihajlović,Home,0
2359455,276,0,7.0,Andrea Mandorlini,1025,0,16.0,Davide Ballardini,Home,0
2359482,5,2,11.0,Clarence Seedorf,130,4,6.0,Roberto Donadoni,Home,0
2359491,416,3,10.0,Gian Piero Ventura,1210,1,18.0,Domenico Di Carlo,Home,1
2359494,410,1,14.0,Francesco Guidolin,6574,0,19.0,Eusebio Di Francesco,Home,1
2359522,800,0,8.0,Stefano Colantuono,6574,2,19.0,Eusebio Di Francesco,Home,0
2361149,130,4,,Roberto Donadoni,1005,0,,Francesco Moriero,Home,1
2473449,2655,1,,Giovanni Lopez,9690,2,,Antonino Asta,Home,0
2478616,416,0,19.0,Gian Piero Ventura,276,1,3.0,Andrea Mandorlini,Home,0
2478622,46,2,4.0,Walter Mazzarri,800,0,11.0,Stefano Colantuono,Home,1
2478624,398,0,15.0,Stefano Pioli,410,1,3.0,Andrea Stramaccioni,Home,0
2478668,800,1,16.0,Stefano Colantuono,6195,1,7.0,Rafael Benítez,Home,0
2478674,458,1,15.0,Giuseppe Iachini,862,0,19.0,Rolando Maran,Home,1
2478701,276,1,12.0,Andrea Mandorlini,430,2,10.0,Vincenzo Montella,Home,0
2478809,5,1,11.0,Filippo Inzaghi,749,1,15.0,Maurizio Sarri,Home,0
2478811,252,5,7.0,Gian Piero Gasperini,276,2,16.0,Andrea Mandorlini,Home,1
2478816,12,0,2.0,Rudi Garcia,130,0,20.0,Roberto Donadoni,Home,0
2478854,276,2,13.0,Andrea Mandorlini,6195,0,4.0,Rafael Benítez,Home,1
2478856,12,0,2.0,Rudi Garcia,1038,2,5.0,Siniša Mihajlović,Home,0
2478874,46,1,10.0,Roberto Mancini,130,1,20.0,Roberto Donadoni,Home,0
2478880,398,4,2.0,Stefano Pioli,749,0,16.0,Maurizio Sarri,Home,1
2478886,5,1,9.0,Filippo Inzaghi,1038,1,6.0,Siniša Mihajlović,Home,0
2478900,398,1,2.0,Stefano Pioli,862,1,14.0,Rolando Maran,Home,0
2478912,1038,1,5.0,Siniša Mihajlović,276,1,13.0,Andrea Mandorlini,Home,0
2478913,410,1,14.0,Andrea Stramaccioni,46,2,9.0,Roberto Mancini,Home,0
2478919,46,0,8.0,Roberto Mancini,862,0,14.0,Rolando Maran,Home,0
2478923,800,1,17.0,Edoardo Reja,398,1,3.0,Stefano Pioli,Home,0
2478942,46,1,8.0,Roberto Mancini,506,2,1.0,Massimiliano Allegri,Home,0
2478953,506,3,1.0,Massimiliano Allegri,6195,1,4.0,Rafael Benítez,Home,1
2481885,19,2,,Ivo Iaconi,26789,1,,Cristiano Scazzola,Home,1
2515987,130,2,,Roberto Donadoni,1390,1,,Gianfranco Zola,Home,1
2603991,12,2,7.0,Rudi Garcia,506,1,16.0,Massimiliano Allegri,Home,1
2604001,458,2,7.0,Giuseppe Iachini,4102,2,18.0,Fabrizio Castori,Home,0
2604063,410,1,14.0,Stefano Colantuono,8970,0,17.0,Roberto Stellone,Home,1
2604147,506,3,4.0,Massimiliano Allegri,276,0,20.0,Luigi Delneri,Home,1
2604156,4102,2,19.0,Fabrizio Castori,410,1,12.0,Stefano Colantuono,Home,1
2604162,1038,1,14.0,Vincenzo Montella,506,2,2.0,Massimiliano Allegri,Home,0
2604185,252,0,16.0,Gian Piero Gasperini,430,0,3.0,Paulo Sousa,Home,0
2604195,8970,1,19.0,Roberto Stellone,1025,0,10.0,Roberto Donadoni,Home,1
2604205,416,1,12.0,Gian Piero Ventura,862,2,10.0,Rolando Maran,Home,0
2604254,398,2,8.0,Stefano Pioli,800,0,15.0,Edoardo Reja,Home,1
2604261,749,1,11.0,Marco Giampaolo,1038,1,14.0,Vincenzo Montella,Home,0
2604276,1025,0,13.0,Roberto Donadoni,276,1,20.0,Luigi Delneri,Home,0
2604285,12,1,3.0,Luciano Spalletti,1025,1,13.0,Roberto Donadoni,Home,0
2607119,1415,0,,Vincenzo Vivarini,4084,2,,Roberto Venturato,Home,0
2615630,416,4,,Gian Piero Ventura,1429,1,,Massimo Drago,Home,1
2657265,46,6,,Roberto Mancini,506,5,,Massimiliano Allegri,Home,1
2724822,1047,3,,Fabio Gallo,47317,0,,Simone Venturi,Home,1
2724826,2721,2,,Piero Braglia,1415,1,,Lamberto Zauli,Home,1
2725500,12,3,3.0,Luciano Spalletti,1038,2,5.0,Marco Giampaolo,Home,1
2726515,862,2,5.0,Rolando Maran,6574,1,13.0,Eusebio Di Francesco,Home,1
2726547,506,2,1.0,Massimiliano Allegri,410,1,17.0,Luigi Delneri,Home,1
2726589,2921,0,18.0,Massimo Oddo,749,4,17.0,Giovanni Martusciello,Home,0
2726627,430,2,7.0,Paulo Sousa,6574,1,15.0,Eusebio Di Francesco,Home,1
2726648,46,3,7.0,Stefano Pioli,398,0,5.0,Simone Inzaghi,Home,1
2726681,1025,2,10.0,Roberto Donadoni,416,0,9.0,Siniša Mihajlović,Home,1
2726707,6195,2,3.0,Maurizio Sarri,252,0,16.0,Ivan Juric,Home,1
2726714,800,1,5.0,Gian Piero Gasperini,4083,0,19.0,Davide Nicola,Home,1
2726735,749,0,17.0,Giovanni Martusciello,252,2,15.0,Andrea Mandorlini,Home,0
2726739,12,1,2.0,Luciano Spalletti,6195,2,3.0,Maurizio Sarri,Home,0
2726762,12,3,2.0,Luciano Spalletti,6574,1,15.0,Eusebio Di Francesco,Home,1
2726813,410,1,11.0,Luigi Delneri,800,1,5.0,Gian Piero Gasperini,Home,0
2744435,252,3,,Ivan Juric,1005,2,,Pasquale Padalino,Home,1
2747352,458,4,,Roberto De Zerbi,3522,5,,Domenico Di Carlo,Home,0
2897162,46,3,1.0,Luciano Spalletti,430,0,20.0,Stefano Pioli,Home,1
2897189,4083,0,18.0,Davide Nicola,46,2,3.0,Luciano Spalletti,Home,0
2897208,1390,0,13.0,Massimo Rastelli,862,2,11.0,Rolando Maran,Home,0
2897222,398,6,4.0,Simone Inzaghi,6574,1,17.0,Cristian Bucchi,Home,1
2897237,6574,0,19.0,Cristian Bucchi,862,0,9.0,Rolando Maran,Home,0
2897263,12,1,5.0,Eusebio Di Francesco,1025,0,12.0,Roberto Donadoni,Home,1
2897274,46,1,4.0,Luciano Spalletti,416,1,8.0,Siniša Mihajlović,Home,0
2897275,506,2,3.0,Massimiliano Allegri,4171,1,20.0,Roberto De Zerbi,Home,1
2897331,6574,0,15.0,Giuseppe Iachini,1390,0,14.0,Diego López,Home,0
2897379,398,1,5.0,Simone Inzaghi,1025,1,11.0,Roberto Donadoni,Home,0
2897400,276,1,19.0,Fabio Pecchia,1390,0,16.0,Diego López,Home,1
2897410,1025,2,11.0,Roberto Donadoni,276,0,19.0,Fabio Pecchia,Home,1
2897451,5,2,7.0,Gennaro Gattuso,1025,1,11.0,Roberto Donadoni,Home,1
