game_id,competition_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,url,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type
3844908,IT1,2022,18. Matchday,2023-01-16,749,1038,1,0,11.0,19.0,Paolo Zanetti,Dejan Stankovic,Carlo Castellani,10364.0,Alberto Santoro,https://www.transfermarkt.co.uk/fc-empoli_uc-sampdoria/index/spielbericht/3844908,4-3-1-2,3-4-1-2,Empoli Football Club S.r.l.,UC Sampdoria,1:0,domestic_league
4103609,IT1,2023,14. Matchday,2023-12-03,6574,12,1,2,15.0,4.0,Alessio Dionisi,José Mourinho,Mapei Stadium - Città del Tricolore,19113.0,Matteo Marcenaro,https://www.transfermarkt.co.uk/us-sassuolo_as-roma/index/spielbericht/4103609,4-2-3-1,3-4-2-1,US Sassuolo,Associazione Sportiva Roma,1:2,domestic_league
3081138,IT1,2018,11. Matchday,2018-11-04,130,8970,0,0,12.0,19.0,Roberto D'Aversa,Moreno Longo,Ennio Tardini,14004.0,Gianluca Manganiello,https://www.transfermarkt.co.uk/parma-calcio-1913_frosinone-calcio/index/spielbericht/3081138,4-3-3 Attacking,3-4-3,Parma Calcio 1913,Frosinone Calcio,0:0,domestic_league
3229236,IT1,2019,8. Matchday,2019-10-21,19,430,0,0,16.0,7.0,Eugenio Corini,Vincenzo Montella,Mario Rigamonti,16000.0,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/brescia-calcio_acf-fiorentina/index/spielbericht/3229236,4-3-1-2,3-5-2 flat,Brescia Calcio,Associazione Calcio Fiorentina,0:0,domestic_league
3242074,CIT,2019,Third Round,2019-08-18,4084,4102,8,7,,,Roberto Venturato,Giancarlo Riolfo,Piercesare Tombolato,1560.0,Manuel Volpi,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3242074,4-3-1-2,4-3-2-1,,AC Carpi,8:7,domestic_cup
3077539,CIT,2018,First Round,2018-07-29,33734,1408,6,4,,,Giuseppe Scienza,Arnaldo Franzini,Vito Simone Veneziani,1517.0,Ivan Robilotta,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3077539,3-5-2 flat,4-3-3 Attacking,,,6:4,domestic_cup
3077541,CIT,2018,First Round,2018-07-29,4331,39711,1,0,,,Vincenzo Italiano,Antonio Paganin,Polisportivo Provinciale,2056.0,Eduart Pashuku,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3077541,3-5-2 flat,4-3-3 Attacking,,,1:0,domestic_cup
3229107,CIT,2019,First Round,2019-08-04,4255,4096,1,0,,,Daniele Di Donato,Francesco Fabiano,Città di Arezzo,1100.0,Davide Moriconi,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/3229107,4-3-3 Attacking,4-3-3 Attacking,,,1:0,domestic_cup
4161040,CIT,2023,Second Round,2023-11-02,416,8970,1,2,,,Ivan Juric,Eusebio Di Francesco,Olimpico Grande Torino,5233.0,Francesco Fourneau,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4161040,3-5-2 flat,4-3-3 Attacking,Torino Calcio,Frosinone Calcio,1:2,domestic_cup
4270616,SCI,2023,Final,2024-01-22,6195,46,0,1,,,Walter Mazzarri,Simone Inzaghi,Al-Awwal Park,24900.0,Antonio Rapuano,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4270616,3-4-3,3-5-2 flat,Società Sportiva Calcio Napoli,Football Club Internazionale Milano S.p.A.,0:1,other
4373927,IT1,2024,3. Matchday,2024-09-01,252,276,0,2,10.0,5.0,Alberto Gilardino,Paolo Zanetti,Luigi Ferraris,30747.0,Giovanni Ayroldi,https://www.transfermarkt.co.uk/genoa-cfc_hellas-verona/index/spielbericht/4373927,3-5-2 flat,3-4-2-1,Genoa Cricket and Football Club,Verona Hellas Football Club,0:2,domestic_league
4373947,IT1,2024,5. Matchday,2024-09-22,430,398,2,1,11.0,8.0,Raffaele Palladino,Marco Baroni,Artemio Franchi,19624.0,Matteo Marcenaro,https://www.transfermarkt.co.uk/acf-fiorentina_ss-lazio/index/spielbericht/4373947,3-4-2-1,4-2-3-1,Associazione Calcio Fiorentina,Società Sportiva Lazio S.p.A.,2:1,domestic_league
4373990,IT1,2024,9. Matchday,2024-10-27,2919,607,2,2,16.0,19.0,Alessandro Nesta,Eusebio Di Francesco,Brianteo,10141.0,Antonio Rapuano,https://www.transfermarkt.co.uk/ac-monza_venezia-fc/index/spielbericht/4373990,3-4-2-1,3-4-2-1,Associazione Calcio Monza,Venezia Football Club,2:2,domestic_league
4374025,IT1,2024,13. Matchday,2024-11-24,1047,430,0,2,18.0,4.0,Cesc Fàbregas,Raffaele Palladino,Giuseppe Sinigaglia,10250.0,Matteo Marchetti,https://www.transfermarkt.co.uk/como-1907_acf-fiorentina/index/spielbericht/4374025,4-2-3-1,4-2-3-1,Calcio Como,Associazione Calcio Fiorentina,0:2,domestic_league
2358323,CIT,2013,Second Round,2013-08-11,458,2239,2,1,,,Gennaro Gattuso,Vincenzo Torrente,"Comunale Renzo Barbera ""La Favorita""",15005.0,Davide Ghersini,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2358323,4-2-3-1,4-3-3 Attacking,Palermo FC,US Cremonese,2:1,domestic_cup
2359217,IT1,2013,2. Matchday,2013-09-01,1627,46,0,3,18.0,3.0,Rolando Maran,Walter Mazzarri,Cibali - Angelo Massimino,18821.0,Antonio Damato,https://www.transfermarkt.co.uk/calcio-catania_fc-internazionale/index/spielbericht/2359217,4-3-3 Attacking,3-5-2 flat,Catania FC,Football Club Internazionale Milano S.p.A.,0:3,domestic_league
2359221,IT1,2013,2. Matchday,2013-09-01,5,1390,3,1,6.0,11.0,Massimiliano Allegri,Diego López,Giuseppe Meazza,30471.0,Carmine Russo,https://www.transfermarkt.co.uk/ac-milan_cagliari-calcio/index/spielbericht/2359221,4-3-1-2,4-3-1-2,Associazione Calcio Milan,Cagliari Calcio,3:1,domestic_league
2359301,IT1,2013,10. Matchday,2013-10-30,1210,416,3,3,15.0,12.0,Davide Nicola,Gian Piero Ventura,Armando Picchi,9359.0,Paolo Valeri,https://www.transfermarkt.co.uk/as-livorno_torino-fc/index/spielbericht/2359301,3-5-2 flat,4-2-3-1,US Livorno 1915,Torino Calcio,3:3,domestic_league
2359331,IT1,2013,13. Matchday,2013-11-24,1038,398,1,1,18.0,8.0,Siniša Mihajlović,Vladimir Petkovic,Luigi Ferraris,20352.0,Daniele Orsato,https://www.transfermarkt.co.uk/uc-sampdoria_ss-lazio/index/spielbericht/2359331,4-2-3-1,3-4-3,UC Sampdoria,Società Sportiva Lazio S.p.A.,1:1,domestic_league
2359454,IT1,2013,25. Matchday,2014-02-23,506,416,1,0,1.0,8.0,Antonio Conte,Gian Piero Ventura,Allianz Stadium,38717.0,Nicola Rizzoli,https://www.transfermarkt.co.uk/juventus-fc_torino-fc/index/spielbericht/2359454,3-5-2 flat,5-3-2,Juventus Football Club,Torino Calcio,1:0,domestic_league
2359463,IT1,2013,26. Matchday,2014-03-02,416,1038,0,2,9.0,12.0,Gian Piero Ventura,Siniša Mihajlović,Stadio Olimpico Grande Torino,13975.0,Antonio Damato,https://www.transfermarkt.co.uk/torino-fc_uc-sampdoria/index/spielbericht/2359463,3-5-2 flat,4-2-3-1,Torino Calcio,UC Sampdoria,0:2,domestic_league
2365988,CIT,2013,Fourth Round,2013-12-05,1038,276,4,1,,,Siniša Mihajlović,Andrea Mandorlini,Luigi Ferraris,4785.0,Luigi Nasca,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2365988,4-2-3-1,3-5-2 flat,UC Sampdoria,Verona Hellas Football Club,4:1,domestic_cup
2383888,CIT,2013,Round of 16,2014-01-15,6195,800,3,1,,,Rafael Benítez,Stefano Colantuono,Stadio Diego Armando Maradona,35000.0,Andrea De Marco,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2383888,4-2-3-1,4-1-4-1,Società Sportiva Calcio Napoli,Atalanta Bergamasca Calcio S.p.a.,3:1,domestic_cup
2423330,CIT,2013,Semi-Finals 2nd Leg,2014-02-11,430,410,2,0,,,Vincenzo Montella,Francesco Guidolin,Artemio Franchi,26117.0,Davide Massa,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2423330,4-3-3 Attacking,3-5-2 flat,Associazione Calcio Fiorentina,Udinese Calcio,2:0,domestic_cup
2478634,IT1,2014,5. Matchday,2014-09-27,12,276,2,0,2.0,7.0,Rudi Garcia,Andrea Mandorlini,Olimpico di Roma,40432.0,Carmine Russo,https://www.transfermarkt.co.uk/as-roma_hellas-verona/index/spielbericht/2478634,4-3-3 Attacking,4-3-3 Attacking,Associazione Sportiva Roma,Verona Hellas Football Club,2:0,domestic_league
2478713,IT1,2014,13. Matchday,2014-11-30,5,410,2,0,6.0,9.0,Filippo Inzaghi,Andrea Stramaccioni,Giuseppe Meazza,36170.0,Paolo Valeri,https://www.transfermarkt.co.uk/ac-milan_udinese-calcio/index/spielbericht/2478713,4-3-3 Attacking,4-3-1-2,Associazione Calcio Milan,Udinese Calcio,2:0,domestic_league
2478772,IT1,2014,19. Matchday,2015-01-18,506,276,4,0,1.0,14.0,Massimiliano Allegri,Andrea Mandorlini,Allianz Stadium,36243.0,Massimiliano Irrati,https://www.transfermarkt.co.uk/juventus-fc_hellas-verona/index/spielbericht/2478772,4-3-1-2,5-3-2,Juventus Football Club,Verona Hellas Football Club,4:0,domestic_league
2478802,IT1,2014,22. Matchday,2015-02-07,506,5,3,1,1.0,12.0,Massimiliano Allegri,Filippo Inzaghi,Allianz Stadium,39015.0,Antonio Damato,https://www.transfermarkt.co.uk/juventus-fc_ac-milan/index/spielbericht/2478802,4-3-1-2,4-3-3 Attacking,Juventus Football Club,Associazione Calcio Milan,3:1,domestic_league
2478859,IT1,2014,28. Matchday,2015-03-21,5,1390,3,1,9.0,18.0,Filippo Inzaghi,Zdenek Zeman,Giuseppe Meazza,30748.0,Paolo Tagliavento,https://www.transfermarkt.co.uk/ac-milan_cagliari-calcio/index/spielbericht/2478859,4-3-3 Attacking,4-3-3 Attacking,Associazione Calcio Milan,Cagliari Calcio,3:1,domestic_league
2478871,IT1,2014,29. Matchday,2015-04-04,1390,398,1,3,19.0,3.0,Zdenek Zeman,Stefano Pioli,Sant'Elia,11000.0,Gianluca Rocchi,https://www.transfermarkt.co.uk/cagliari-calcio_ss-lazio/index/spielbericht/2478871,4-3-3 Attacking,4-3-3 Attacking,Cagliari Calcio,Società Sportiva Lazio S.p.A.,1:3,domestic_league
2478918,IT1,2014,34. Matchday,2015-05-03,430,1429,3,1,5.0,19.0,Vincenzo Montella,Domenico Di Carlo,Artemio Franchi,28675.0,Daniele Doveri,https://www.transfermarkt.co.uk/acf-fiorentina_ac-cesena/index/spielbericht/2478918,4-3-3 Attacking,4-3-1-2,Associazione Calcio Fiorentina,Cesena FC,3:1,domestic_league
2478947,IT1,2014,36. Matchday,2015-05-17,12,410,2,1,2.0,15.0,Rudi Garcia,Andrea Stramaccioni,Olimpico di Roma,35720.0,Luca Banti,https://www.transfermarkt.co.uk/as-roma_udinese-calcio/index/spielbericht/2478947,4-3-3 Attacking,4-3-1-2,Associazione Sportiva Roma,Udinese Calcio,2:1,domestic_league
2515981,CIT,2014,Round of 16,2015-01-14,416,398,1,3,,,Gian Piero Ventura,Stefano Pioli,Olimpico Grande Torino,4305.0,Carmine Russo,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2515981,5-3-2,4-3-1-2,Torino Calcio,Società Sportiva Lazio S.p.A.,1:3,domestic_cup
2603996,IT1,2015,3. Matchday,2015-09-12,8970,12,0,2,20.0,5.0,Roberto Stellone,Rudi Garcia,Comunale Matusa,8934.0,Andrea Gervasoni,https://www.transfermarkt.co.uk/frosinone-calcio_as-roma/index/spielbericht/2603996,4-4-2,4-2-3-1,Frosinone Calcio,Associazione Sportiva Roma,0:2,domestic_league
2603998,IT1,2015,3. Matchday,2015-09-13,46,5,1,0,1.0,12.0,Roberto Mancini,Siniša Mihajlović,Giuseppe Meazza,79154.0,Gianluca Rocchi,https://www.transfermarkt.co.uk/inter-milan_ac-milan/index/spielbericht/2603998,4-3-1-2,4-3-1-2,Football Club Internazionale Milano S.p.A.,Associazione Calcio Milan,1:0,domestic_league
2604088,IT1,2015,12. Matchday,2015-11-08,6195,410,1,0,4.0,17.0,Maurizio Sarri,Stefano Colantuono,Diego Armando Maradona,36144.0,Domenico Celi,https://www.transfermarkt.co.uk/ssc-napoli_udinese-calcio/index/spielbericht/2604088,4-3-3 Attacking,3-5-2 flat,Società Sportiva Calcio Napoli,Udinese Calcio,1:0,domestic_league
2604110,IT1,2015,14. Matchday,2015-11-29,458,506,0,3,16.0,5.0,Davide Ballardini,Massimiliano Allegri,"Comunale Renzo Barbera ""La Favorita""",25737.0,Paolo Valeri,https://www.transfermarkt.co.uk/us-palermo_juventus-fc/index/spielbericht/2604110,4-3-1-2,3-5-2 flat,Palermo FC,Juventus Football Club,0:3,domestic_league
2604150,IT1,2015,18. Matchday,2016-01-06,6195,416,2,1,3.0,13.0,Maurizio Sarri,Gian Piero Ventura,Diego Armando Maradona,33326.0,Marco Di Bello,https://www.transfermarkt.co.uk/ssc-napoli_torino-fc/index/spielbericht/2604150,4-3-3 Attacking,3-5-2 flat,Società Sportiva Calcio Napoli,Torino Calcio,2:1,domestic_league
2604227,IT1,2015,26. Matchday,2016-02-21,800,430,2,3,13.0,3.0,Edoardo Reja,Paulo Sousa,Gewiss Stadium,15415.0,Domenico Celi,https://www.transfermarkt.co.uk/atalanta-bc_acf-fiorentina/index/spielbericht/2604227,4-3-3 Attacking,4-2-3-1,Atalanta Bergamasca Calcio S.p.a.,Associazione Calcio Fiorentina,2:3,domestic_league
2604229,IT1,2015,26. Matchday,2016-02-21,8970,398,0,0,18.0,8.0,Roberto Stellone,Stefano Pioli,Comunale Matusa,7954.0,Carmine Russo,https://www.transfermarkt.co.uk/frosinone-calcio_ss-lazio/index/spielbericht/2604229,4-3-3 Attacking,4-3-3 Attacking,Frosinone Calcio,Società Sportiva Lazio S.p.A.,0:0,domestic_league
2646685,CIT,2015,Quarter-Finals,2016-01-19,6195,46,0,2,,,Maurizio Sarri,Roberto Mancini,Diego Armando Maradona,25968.0,Paolo Valeri,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2646685,4-3-3 Attacking,4-2-3-1,Società Sportiva Calcio Napoli,Football Club Internazionale Milano S.p.A.,0:2,domestic_cup
2708453,SCI,2016,Final,2016-12-23,506,5,4,5,,,Massimiliano Allegri,Vincenzo Montella,Jassim Bin Hamad Stadium,12946.0,Antonio Damato,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2708453,4-3-1-2,4-3-3 Attacking,Juventus Football Club,Associazione Calcio Milan,4:5,other
2725484,IT1,2016,2. Matchday,2016-08-28,46,458,1,1,17.0,15.0,Frank de Boer,Davide Ballardini,Giuseppe Meazza,40527.0,Carmine Russo,https://www.transfermarkt.co.uk/inter-milan_us-palermo/index/spielbericht/2725484,4-2-3-1,3-5-2 flat,Football Club Internazionale Milano S.p.A.,Palermo FC,1:1,domestic_league
2725487,IT1,2016,2. Matchday,2016-08-28,1038,800,2,1,3.0,18.0,Marco Giampaolo,Gian Piero Gasperini,Luigi Ferraris,19045.0,Daniele Doveri,https://www.transfermarkt.co.uk/uc-sampdoria_atalanta-bc/index/spielbericht/2725487,4-3-1-2,3-5-2 flat,UC Sampdoria,Atalanta Bergamasca Calcio S.p.a.,2:1,domestic_league
2726560,IT1,2016,9. Matchday,2016-10-22,1038,252,2,1,15.0,7.0,Marco Giampaolo,Ivan Juric,Luigi Ferraris,29824.0,Paolo Tagliavento,https://www.transfermarkt.co.uk/uc-sampdoria_genoa-cfc/index/spielbericht/2726560,4-3-1-2,3-5-2,UC Sampdoria,Genoa Cricket and Football Club,2:1,domestic_league
2726566,IT1,2016,10. Matchday,2016-10-26,46,416,2,1,10.0,8.0,Frank de Boer,Siniša Mihajlović,Giuseppe Meazza,36446.0,Davide Massa,https://www.transfermarkt.co.uk/inter-milan_torino-fc/index/spielbericht/2726566,4-3-3 Attacking,4-3-3 Attacking,Football Club Internazionale Milano S.p.A.,Torino Calcio,2:1,domestic_league
2726619,IT1,2016,15. Matchday,2016-12-04,2921,1390,1,1,18.0,12.0,Massimo Oddo,Massimo Rastelli,Adriatico,11575.0,Daniele Doveri,https://www.transfermarkt.co.uk/delfino-pescara-1936_cagliari-calcio/index/spielbericht/2726619,4-3-2-1,4-3-1-2,Delfino Pescara 1936,Cagliari Calcio,1:1,domestic_league
2726637,IT1,2016,17. Matchday,2016-12-18,398,430,3,1,4.0,8.0,Simone Inzaghi,Paulo Sousa,Olimpico di Roma,20000.0,Massimiliano Irrati,https://www.transfermarkt.co.uk/ss-lazio_acf-fiorentina/index/spielbericht/2726637,3-5-2 flat,3-4-2-1,Società Sportiva Lazio S.p.A.,Associazione Calcio Fiorentina,3:1,domestic_league
2726639,IT1,2016,17. Matchday,2016-12-18,6195,416,5,3,3.0,9.0,Maurizio Sarri,Siniša Mihajlović,Diego Armando Maradona,29221.0,Daniele Doveri,https://www.transfermarkt.co.uk/ssc-napoli_torino-fc/index/spielbericht/2726639,4-3-3 Attacking,4-3-3 Attacking,Società Sportiva Calcio Napoli,Torino Calcio,5:3,domestic_league
2726694,IT1,2016,23. Matchday,2017-02-05,458,4083,1,0,18.0,19.0,Diego López,Davide Nicola,"Comunale Renzo Barbera ""La Favorita""",8934.0,Gianluca Rocchi,https://www.transfermarkt.co.uk/us-palermo_fc-crotone/index/spielbericht/2726694,4-3-3 Attacking,4-4-2 double 6,Palermo FC,FC Crotone,1:0,domestic_league
2726720,IT1,2016,25. Matchday,2017-02-17,506,458,4,1,1.0,18.0,Massimiliano Allegri,Diego López,Allianz Stadium,39247.0,Marco Di Bello,https://www.transfermarkt.co.uk/juventus-fc_us-palermo/index/spielbericht/2726720,4-2-3-1,4-3-3 Attacking,Juventus Football Club,Palermo FC,4:1,domestic_league
2726732,IT1,2016,26. Matchday,2017-02-26,398,410,1,0,5.0,14.0,Simone Inzaghi,Luigi Delneri,Olimpico di Roma,15000.0,Luca Pairetto,https://www.transfermarkt.co.uk/ss-lazio_udinese-calcio/index/spielbericht/2726732,4-3-3 Attacking,4-3-3 Attacking,Società Sportiva Lazio S.p.A.,Udinese Calcio,1:0,domestic_league
2726737,IT1,2016,27. Matchday,2017-03-05,410,506,1,1,14.0,1.0,Luigi Delneri,Massimiliano Allegri,Bluenergy Stadium,25828.0,Antonio Damato,https://www.transfermarkt.co.uk/udinese-calcio_juventus-fc/index/spielbericht/2726737,4-4-2,4-2-3-1,Udinese Calcio,Juventus Football Club,1:1,domestic_league
2726746,IT1,2016,28. Matchday,2017-03-12,6195,4083,3,0,3.0,19.0,Maurizio Sarri,Davide Nicola,Diego Armando Maradona,45169.0,Maurizio Mariani,https://www.transfermarkt.co.uk/ssc-napoli_fc-crotone/index/spielbericht/2726746,4-3-3 Attacking,4-4-2 double 6,Società Sportiva Calcio Napoli,FC Crotone,3:0,domestic_league
2726756,IT1,2016,29. Matchday,2017-03-18,416,46,2,2,10.0,5.0,Siniša Mihajlović,Stefano Pioli,Olimpico Grande Torino,26000.0,Luca Banti,https://www.transfermarkt.co.uk/torino-fc_inter-milan/index/spielbericht/2726756,4-3-3 Attacking,4-2-3-1,Torino Calcio,Football Club Internazionale Milano S.p.A.,2:2,domestic_league
2744431,CIT,2016,Third Round,2016-08-13,800,2239,3,0,,,Gian Piero Gasperini,Attilio Tesser,Gewiss Stadium,4134.0,Luca Pairetto,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2744431,3-4-3,4-3-2-1,Atalanta Bergamasca Calcio S.p.a.,US Cremonese,3:0,domestic_cup
2897174,IT1,2017,2. Matchday,2017-08-27,6195,800,3,1,3.0,18.0,Maurizio Sarri,Gian Piero Gasperini,Diego Armando Maradona,35102.0,Marco Di Bello,https://www.transfermarkt.co.uk/ssc-napoli_atalanta-bc/index/spielbericht/2897174,4-3-3 Attacking,3-4-3,Società Sportiva Calcio Napoli,Atalanta Bergamasca Calcio S.p.a.,3:1,domestic_league
2897196,IT1,2017,4. Matchday,2017-09-17,2722,1390,0,2,12.0,10.0,Leonardo Semplici,Massimo Rastelli,Paolo Mazza,10979.0,Eugenio Abbattista,https://www.transfermarkt.co.uk/spal-2013_cagliari-calcio/index/spielbericht/2897196,3-5-2 flat,4-3-1-2,SPAL,Cagliari Calcio,0:2,domestic_league
2897198,IT1,2017,5. Matchday,2017-09-20,800,4083,5,1,9.0,19.0,Gian Piero Gasperini,Davide Nicola,Gewiss Stadium,16378.0,Marco Piccinini,https://www.transfermarkt.co.uk/atalanta-bc_fc-crotone/index/spielbericht/2897198,3-4-1-2,3-4-2-1,Atalanta Bergamasca Calcio S.p.a.,FC Crotone,5:1,domestic_league
2897205,IT1,2017,5. Matchday,2017-09-20,398,6195,1,4,7.0,1.0,Simone Inzaghi,Maurizio Sarri,Olimpico di Roma,35000.0,Antonio Damato,https://www.transfermarkt.co.uk/ss-lazio_ssc-napoli/index/spielbericht/2897205,3-4-2-1,4-3-3 Attacking,Società Sportiva Lazio S.p.A.,Società Sportiva Calcio Napoli,1:4,domestic_league
2897244,IT1,2017,9. Matchday,2017-10-21,1038,4083,5,0,6.0,18.0,Marco Giampaolo,Davide Nicola,Luigi Ferraris,18220.0,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/uc-sampdoria_fc-crotone/index/spielbericht/2897244,4-3-1-2,4-4-2 double 6,UC Sampdoria,FC Crotone,5:0,domestic_league
2897270,IT1,2017,12. Matchday,2017-11-05,1390,276,2,1,14.0,19.0,Diego López,Fabio Pecchia,Unipol Domus,13213.0,Marco Guida,https://www.transfermarkt.co.uk/cagliari-calcio_hellas-verona/index/spielbericht/2897270,3-5-2 flat,4-4-2 double 6,Cagliari Calcio,Verona Hellas Football Club,2:1,domestic_league
2897272,IT1,2017,12. Matchday,2017-11-05,430,12,2,4,11.0,5.0,Stefano Pioli,Eusebio Di Francesco,Artemio Franchi,25026.0,Marco Di Bello,https://www.transfermarkt.co.uk/acf-fiorentina_as-roma/index/spielbericht/2897272,4-1-4-1,4-1-4-1,Associazione Calcio Fiorentina,Associazione Sportiva Roma,2:4,domestic_league
2897291,IT1,2017,20. Matchday,2018-01-06,6195,276,2,0,1.0,19.0,Maurizio Sarri,Fabio Pecchia,Diego Armando Maradona,39580.0,Rosario Abisso,https://www.transfermarkt.co.uk/ssc-napoli_hellas-verona/index/spielbericht/2897291,4-3-3 Attacking,4-4-1-1,Società Sportiva Calcio Napoli,Verona Hellas Football Club,2:0,domestic_league
2897303,IT1,2017,21. Matchday,2018-01-21,1390,5,1,2,16.0,7.0,Diego López,Gennaro Gattuso,Unipol Domus,15235.0,Marco Guida,https://www.transfermarkt.co.uk/cagliari-calcio_ac-milan/index/spielbericht/2897303,3-5-2 flat,4-3-3 Attacking,Cagliari Calcio,Associazione Calcio Milan,1:2,domestic_league
2897341,IT1,2017,25. Matchday,2018-02-19,398,276,2,0,4.0,19.0,Simone Inzaghi,Fabio Pecchia,Olimpico di Roma,25000.0,Gianpaolo Calvarese,https://www.transfermarkt.co.uk/ss-lazio_hellas-verona/index/spielbericht/2897341,3-5-2 flat,4-3-3 Attacking,Società Sportiva Lazio S.p.A.,Verona Hellas Football Club,2:0,domestic_league
2897359,IT1,2017,27. Matchday,2018-04-03,252,1390,2,1,13.0,15.0,Davide Ballardini,Diego López,Luigi Ferraris,18869.0,Fabio Maresca,https://www.transfermarkt.co.uk/genoa-cfc_cagliari-calcio/index/spielbericht/2897359,3-5-2 flat,3-5-2 flat,Genoa Cricket and Football Club,Cagliari Calcio,2:1,domestic_league
2897409,IT1,2017,32. Matchday,2018-04-14,252,4083,1,0,12.0,18.0,Davide Ballardini,Walter Zenga,Luigi Ferraris,18988.0,Massimiliano Irrati,https://www.transfermarkt.co.uk/genoa-cfc_fc-crotone/index/spielbericht/2897409,3-5-2,4-4-2 double 6,Genoa Cricket and Football Club,FC Crotone,1:0,domestic_league
2897412,IT1,2017,32. Matchday,2018-04-15,5,6195,0,0,6.0,2.0,Gennaro Gattuso,Maurizio Sarri,Giuseppe Meazza,65786.0,Luca Banti,https://www.transfermarkt.co.uk/ac-milan_ssc-napoli/index/spielbericht/2897412,4-3-3 Attacking,4-3-3 Attacking,Associazione Calcio Milan,Società Sportiva Calcio Napoli,0:0,domestic_league
2897414,IT1,2017,32. Matchday,2018-04-15,506,1038,3,0,1.0,9.0,Massimiliano Allegri,Marco Giampaolo,Allianz Stadium,40121.0,Maurizio Mariani,https://www.transfermarkt.co.uk/juventus-fc_uc-sampdoria/index/spielbericht/2897414,4-4-1-1,4-3-1-2,Juventus Football Club,UC Sampdoria,3:0,domestic_league
2897415,IT1,2017,32. Matchday,2018-04-15,430,2722,0,0,7.0,17.0,Stefano Pioli,Leonardo Semplici,Artemio Franchi,29651.0,Daniele Orsato,https://www.transfermarkt.co.uk/acf-fiorentina_spal-2013/index/spielbericht/2897415,3-4-1-2,3-5-2 flat,Associazione Calcio Fiorentina,SPAL,0:0,domestic_league
2897498,IT1,2017,34. Matchday,2018-04-22,410,4083,1,2,15.0,16.0,Massimo Oddo,Walter Zenga,Bluenergy Stadium,17312.0,Marco Di Bello,https://www.transfermarkt.co.uk/udinese-calcio_fc-crotone/index/spielbericht/2897498,3-5-2,4-3-3 Attacking,Udinese Calcio,FC Crotone,1:2,domestic_league
2897541,IT1,2017,38. Matchday,2018-05-19,506,276,2,1,1.0,19.0,Massimiliano Allegri,Fabio Pecchia,Allianz Stadium,40380.0,Riccardo Pinzani,https://www.transfermarkt.co.uk/juventus-fc_hellas-verona/index/spielbericht/2897541,4-3-3 Attacking,4-4-2 double 6,Juventus Football Club,Verona Hellas Football Club,2:1,domestic_league
2897564,IT1,2017,14. Matchday,2017-11-26,410,6195,0,1,14.0,1.0,Massimo Oddo,Maurizio Sarri,Bluenergy Stadium,19743.0,Marco Di Bello,https://www.transfermarkt.co.uk/udinese-calcio_ssc-napoli/index/spielbericht/2897564,3-5-2 flat,4-3-3 Attacking,Udinese Calcio,Società Sportiva Calcio Napoli,0:1,domestic_league
2359299,IT1,2013,10. Matchday,2013-10-30,276,1038,2,0,5.0,16.0,Andrea Mandorlini,Delio Rossi,Marcantonio Bentegodi,19371.0,Piero Giacomelli,https://www.transfermarkt.co.uk/hellas-verona_uc-sampdoria/index/spielbericht/2359299,4-3-3 Attacking,4-4-2 double 6,Verona Hellas Football Club,UC Sampdoria,2:0,domestic_league
2359442,IT1,2013,24. Matchday,2014-02-16,12,1038,3,0,2.0,12.0,Rudi Garcia,Siniša Mihajlović,Olimpico di Roma,29530.0,Domenico Celi,https://www.transfermarkt.co.uk/as-roma_uc-sampdoria/index/spielbericht/2359442,4-1-4-1,4-2-3-1,Associazione Sportiva Roma,UC Sampdoria,3:0,domestic_league
2478623,IT1,2014,4. Matchday,2014-09-24,506,1429,3,0,1.0,13.0,Massimiliano Allegri,Pierpaolo Bisoli,Allianz Stadium,36027.0,Piero Giacomelli,https://www.transfermarkt.co.uk/juventus-fc_ac-cesena/index/spielbericht/2478623,3-5-2 flat,5-3-2,Juventus Football Club,Cesena FC,3:0,domestic_league
2486246,CIT,2014,Third Round,2014-08-24,1038,1047,4,1,,,Siniša Mihajlović,Giovanni Colella,Luigi Ferraris,8089.0,Luca Pairetto,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/2486246,4-3-3 Attacking,3-5-2 flat,UC Sampdoria,Calcio Como,4:1,domestic_cup
